service_id,date,exception_type
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240628,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240701,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240702,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240704,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240705,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240617,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240618,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240620,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240621,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240610,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240611,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240613,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240614,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240626,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240703,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240619,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240612,1
123456*-MGILV31_ST0_31_ET2024,20240701,1
123456*-MGILV31_ST0_31_ET2024,20240702,1
123456*-MGILV31_ST0_31_ET2024,20240703,1
123456*-MGILV31_ST0_31_ET2024,20240704,1
123456*-MGILV31_ST0_31_ET2024,20240705,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240607,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240614,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240604,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240605,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240606,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240610,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240611,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240612,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240613,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240617,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240618,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240619,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240620,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240621,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240624,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240625,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240626,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240627,1
123456*-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240628,1
12*45-MEHLV13_ST8_13_HI2324-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHLV14_ST8_14_HI2324,20240604,1
12*45-MEHLV13_ST8_13_HI2324-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHLV14_ST8_14_HI2324,20240606,1
12*45-MEHLV13_ST8_13_HI2324-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHLV14_ST8_14_HI2324,20240607,1
12*45-MEHLV13_ST8_13_HI2324-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHLV14_ST8_14_HI2324,20240610,1
12*45-MEHLV13_ST8_13_HI2324-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHLV14_ST8_14_HI2324,20240611,1
12*45-MEHLV13_ST8_13_HI2324-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHLV14_ST8_14_HI2324,20240613,1
12*45-MEHLV13_ST8_13_HI2324-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHLV14_ST8_14_HI2324,20240614,1
12*45-MEHLV13_ST8_13_HI2324-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHLV14_ST8_14_HI2324,20240617,1
12*45-MEHLV13_ST8_13_HI2324-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHLV14_ST8_14_HI2324,20240618,1
12*45-MEHLV13_ST8_13_HI2324-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHLV14_ST8_14_HI2324,20240620,1
12*45-MEHLV13_ST8_13_HI2324-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHLV14_ST8_14_HI2324,20240621,1
12*45-MEHLV13_ST8_13_HI2324-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHLV14_ST8_14_HI2324,20240624,1
12*45-MEHLV13_ST8_13_HI2324-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHLV14_ST8_14_HI2324,20240625,1
12*45-MEHLV13_ST8_13_HI2324-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHLV14_ST8_14_HI2324,20240627,1
12*45-MEHLV13_ST8_13_HI2324-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHLV14_ST8_14_HI2324,20240628,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324,20240624,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324,20240625,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324,20240627,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324,20240628,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324,20240701,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324,20240702,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324,20240704,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324,20240705,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324,20240626,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324,20240703,1
12345-MFHLV31_ST0_31_HI2324,20240624,1
12345-MFHLV31_ST0_31_HI2324,20240625,1
12345-MFHLV31_ST0_31_HI2324,20240626,1
12345-MFHLV31_ST0_31_HI2324,20240627,1
12345-MFHLV31_ST0_31_HI2324,20240628,1
12345-MFHLV31_ST0_31_HI2324,20240701,1
12345-MFHLV31_ST0_31_HI2324,20240702,1
12345-MFHLV31_ST0_31_HI2324,20240703,1
12345-MFHLV31_ST0_31_HI2324,20240704,1
12345-MFHLV31_ST0_31_HI2324,20240705,1
1234567-MGHS06_ST5_6_HI2324,20240608,1
12345-MAHLV02_ST0_2_HI2324,20240617,1
12345-MAHLV02_ST0_2_HI2324,20240618,1
12345-MAHLV02_ST0_2_HI2324,20240619,1
12345-MAHLV02_ST0_2_HI2324,20240620,1
12345-MAHLV02_ST0_2_HI2324,20240621,1
12345-MAHLV02_ST0_2_HI2324,20240624,1
12345-MAHLV02_ST0_2_HI2324,20240625,1
12345-MAHLV02_ST0_2_HI2324,20240626,1
12345-MAHLV02_ST0_2_HI2324,20240627,1
12345-MAHLV02_ST0_2_HI2324,20240628,1
12345-MAHLV02_ST0_2_HI2324,20240701,1
12345-MAHLV02_ST0_2_HI2324,20240702,1
12345-MAHLV02_ST0_2_HI2324,20240703,1
12345-MAHLV02_ST0_2_HI2324,20240704,1
12345-MAHLV02_ST0_2_HI2324,20240705,1
1234567-MAHD05_ST6_5_HI2324,20240616,1
1234567-MAHD05_ST6_5_HI2324,20240623,1
1234567-MAHD05_ST6_5_HI2324,20240630,1
1234567-MAHD05_ST6_5_HI2324,20240707,1
